Major Name,Total
Aero & Astro Engineering,513
Agricultural Engineering,83
CER ENGR,237
CERAMICS,2
Civil Engineering,682
Computer Engineering,313
Computer Science,418
ENGR MECH,90
ENGR PHYS,121
ENV ENGR,37
ENV SCI,14
Electrical Engineering,1594
GEN ENGR,626
Industrial Engineering,261
METAL ENGR,167
Mechanical Engineering,854
Nuclear Engineering,178
Theoretical & Applied Mechans,63
