,Fall,College,Major Name,Male,Female
1179,1985,Media,Advertising,79,171
1180,1985,Media,Broadcast Journalism,10,39
1181,1985,Media,Communication,18,15
1182,1985,Media,Journalism,15,22
1183,1985,Media,Media Studies,2,6
1184,1985,Media,News-Editorial,58,87
