,Fall,College,Major Name,Male,Female
1858,1989,Aviation,Air Systems,16,2
1859,1989,Aviation,Avionics,1,0
1860,1989,Aviation,Nondegree,12,1
1861,1989,Aviation,PP/AS,84,13
1862,1989,Aviation,Professional Pilot,57,14
