,Fall,College,Major Name,Male,Female
4377,2001,Media,Advertising,79,233
4378,2001,Media,Broadcast Journalism,21,55
4379,2001,Media,Communication,11,25
4380,2001,Media,Journalism,9,19
4381,2001,Media,Media Studies,24,27
4382,2001,Media,News-Editorial,37,83
