Major Name,Total
ED POL ST,80
ED SEC&CON,80
EDUC ELEMENTARY,84
EDUC GEN,293
Early Childhood Education,55
Ed Organization and Leadership,112
Educ Voc Tech,77
Educational Psychology,98
Elementary Education,262
Secondary & Continuing Educ,33
Special Education,96
TCH ENGL IN MN,1
TCH ENGL OUT MN,5
TCH PS CHEM,1
TCH SOC ST IN,3
TCH SOC ST OUT,4
UG NON-DEG,2
