,Fall,College,Major Name,Male,Female
2261,1991,Aviation,Air Systems,17,0
2262,1991,Aviation,Nondegree,13,6
2263,1991,Aviation,PP/AS,94,8
2264,1991,Aviation,Professional Pilot,61,14
