,Fall,College,Major Name,Male,Female
2923,1994,LAS,African American Studies,7,3
2924,1994,LAS,Anthropology,43,56
2925,1994,LAS,Applied Mathematics,9,13
2926,1994,LAS,Asian Studies,14,20
2927,1994,LAS,Astronomy,17,5
2928,1994,LAS,Atmospheric Sciences,25,2
2929,1994,LAS,BIOCH,116,85
2930,1994,LAS,Biochemistry,52,36
2931,1994,LAS,Biology,84,68
2932,1994,LAS,Biophysics & Computnl Biology,28,16
2933,1994,LAS,Chemical Engineering,304,153
2934,1994,LAS,Chemical Physics,10,1
2935,1994,LAS,Chemistry,336,132
2936,1994,LAS,Classical Philology,8,4
2937,1994,LAS,Classics,8,3
2938,1994,LAS,Comparative Literature,11,19
2939,1994,LAS,English,56,77
2940,1994,LAS,Entomology,17,19
2941,1994,LAS,French,19,41
2942,1994,LAS,GEN CURR,1002,1205
2943,1994,LAS,Geography,32,13
2944,1994,LAS,Geology,41,26
2945,1994,LAS,German,15,17
2946,1994,LAS,History,96,39
2947,1994,LAS,Italian,1,5
2948,1994,LAS,LAS TCH MATH,4,7
2949,1994,LAS,Linguistics,38,46
2950,1994,LAS,Mathematics,146,42
2951,1994,LAS,Microbiology,47,26
2952,1994,LAS,Molecular & Integrative Physi,28,18
2953,1994,LAS,Neuroscience,24,6
2954,1994,LAS,PRE-JOURN,113,163
2955,1994,LAS,PRE-MED,144,155
2956,1994,LAS,Philosophy,44,10
2957,1994,LAS,Plant Biology,15,22
2958,1994,LAS,Political Science,44,18
2959,1994,LAS,Portuguese,2,4
2960,1994,LAS,Psychology,82,111
2961,1994,LAS,REES,1,0
2962,1994,LAS,Slavic Languages & Literature,11,13
2963,1994,LAS,Sociology,20,30
2964,1994,LAS,Speech Communication,27,34
2965,1994,LAS,TCH BIOL,4,16
2966,1994,LAS,TCH ENGL,34,66
2967,1994,LAS,TCH RUSS,1,0
2968,1994,LAS,TCH SOC ST,26,21
2969,1994,LAS,TCH SPEECH,1,6
2970,1994,LAS,TEACH CS,2,1
2971,1994,LAS,TRANSITION,97,95
2972,1994,LAS,UNCLASS,96,113
2973,1994,LAS,UNCM FR&SO,98,126
