,Fall,College,Major Name,Male,Female
2186,1990,Media,Advertising,74,180
2187,1990,Media,Broadcast Journalism,21,35
2188,1990,Media,Communication,25,15
2189,1990,Media,Journalism,12,22
2190,1990,Media,Media Studies,13,21
2191,1990,Media,News-Editorial,57,66
