,Fall,College,Major Name,Male,Female
6135,2010,Media,Broadcast Journalism,41,95
6136,2010,Media,Communications,22,27
6137,2010,Media,Communications and Media,3,4
6138,2010,Media,General Curriculum,10,21
6139,2010,Media,Journalism,7,13
6140,2010,Media,Media Studies,17,42
6141,2010,Media,Media and Cinema Studies,33,29
6142,2010,Media,News-Editorial,55,126
6143,2010,Media,Nondegree,3,3
