,Fall,College,Major Name,Total,Male,Female,Illinois,Non-Illinois
1380,1986,Media,Advertising,256,75,181,233,23
1385,1986,Media,News-Editorial,136,50,86,132,4
1381,1986,Media,Broadcast Journalism,50,10,40,49,1
1382,1986,Media,Communication,43,21,22,21,22
1383,1986,Media,Journalism,33,14,19,26,7
1384,1986,Media,Media Studies,22,3,19,21,1
