,Fall,College,Major Name,Male,Female
6801,2013,Media,Agricultural Communications,5,20
6802,2013,Media,Broadcast Journalism,61,118
6803,2013,Media,Communications,6,15
6804,2013,Media,Communications and Media,10,17
6805,2013,Media,Journalism,5,8
6806,2013,Media,Media Studies,1,0
6807,2013,Media,Media and Cinema Studies,42,49
6808,2013,Media,News-Editorial,50,111
6809,2013,Media,Nondegree,12,10
