Major Name,Total
Architectural Studies,581
Architecture,211
Art Education,64
Art History,70
Art and Design,403
Crafts,16
Dance,43
Graphic Design,166
Industrial Design,116
Landscape Architecture,134
MUS-VOICE,47
MUSIC-COMP,13
MUSIC-INST,100
Music,201
Music Education,238
Music History,3
PERFORM ST,18
Regional Planning,3
Theatre,29
UNCLASS,48
Urban Planning,145
