Major Name,Total
Architectural Studies,604
Architecture,213
Art Education,61
Art History,75
Art and Design,402
Crafts,15
Dance,49
Graphic Design,144
Industrial Design,134
Landscape Architecture,137
MUS-VOICE,55
MUSIC(AMS),58
MUSIC-COMP,6
MUSIC-INST,92
Music,159
Music Education,269
Music History,2
PERFORM ST,16
Regional Planning,4
Theatre,38
UNCLASS,48
Urban Planning,160
