Major Name,Total
Agr & Consumer Economics,612
Agr & Environmental Cmc & Educ,90
Agr Engineering & Agr Science,41
Agricultural & Biological Engr,29
Agricultural Education,6
Agricultural Production,7
Animal Sciences,600
Bioenergy,12
Bioinformatics,10
Crop Sciences,194
Food Science & Human Nutrition,439
Horticulture,43
Human & Community Development,33
Human Development & Family St,213
Natural Res & Env Sciences,70
Natural Resrcs & Environ Sci,187
Nondegree,75
Nutritional Sciences,57
