Major Name,Total
ED POL ST,96
ED SEC&CON,95
EDUC ELEMENTARY,95
EDUC GEN,306
Early Childhood Education,57
Ed Organization and Leadership,107
Educ Voc Tech,87
Educational Psychology,99
Elementary Education,298
Secondary & Continuing Educ,34
Special Education,121
UG NON-DEG,2
