Major Name,Total
Aero & Astro Engineering,479
Agricultural Engineering,86
CER ENGR,212
CERAMICS,4
Civil Engineering,749
Computer Engineering,301
Computer Science,388
ENGR MECH,91
ENGR PHYS,112
ENV ENGR,57
ENV SCI,11
Electrical Engineering,1576
GEN ENGR,637
Industrial Engineering,215
METAL ENGR,163
Mechanical Engineering,933
Nuclear Engineering,165
Theoretical & Applied Mechans,57
