Major Name,Total
Biology,2
HEALTH&SAF,1
HLTH EDUC,16
HLTH PL AD,60
Kinesiology,477
Leisure Studies,234
MSPH IN C HLTH,13
PARK & NR MGMT,3
PROG MANAG,3
"Recreation, Sport, and Tourism ",6
Rehabilitation,25
TCH KINES,1
THER REC,1
