Major Name,Total
Accountancy,952
Business Administration,1389
CBA NON-DEGREE,25
Computer Science,356
Economics,261
Executive MBA Program,72
Finance,823
INT'L MSBA,42
Leisure Studies,46
Teaching of Spanish,20
Technical Systems Management,70
Theatre,140
UNASSIGNED,560
