Major Name,Total
Accountancy,1120
Actuarial Science,281
Advertising,386
Anthropology,220
Applied Mathematics,25
Early Childhood Education,61
Ed Organization and Leadership,185
Education General,1
Educational Policy Studies,130
Educational Psychology,118
Elementary Education,367
Human Resource Education,82
Nondegree,3
Pre-Early Chld/Elem Ed/Spec Ed,272
Secondary & Continuing Educ,120
Special Education,143
