Major Name,Total
BUS EDUC,9
ED POL ST,50
ED SEC&CON,139
EDUC ELEMENTARY,146
EDUC GEN,190
Early Childhood Education,67
Ed Organization and Leadership,95
Educ Voc Tech,69
Educational Psychology,136
Elementary Education,377
Special Education,96
TCH ENGL,56
TCH GEN SCIENCE,10
TCH LIFE SCI,11
TCH PHYS SCI,5
TCH SOC ST,58
TECH ED SP,23
UG NON-DEG,4
