Major Name,Total
Aero & Astro Engineering,428
Agricultural Engineering,95
Civil Engineering,793
Computer Engineering,825
Computer Science,874
ENGR MECH,54
ENGR NONDEGREE,57
ENGR PHYS,90
ENV ENGR,60
ENV SCI,10
Electrical Engineering,1298
GEN ENGR,538
Industrial Engineering,108
MATSCI&ENG,191
MCS INTERNET,1
Materials Science & Engr,142
Mechanical Engineering,888
Nuclear Engineering,97
Theoretical & Applied Mechans,60
