Major Name,Total
Biology,102
CUR INST 2,2
CUR INST#1,8
CUR INST#3,8
HLTH EDUC,20
HLTH PL AD,54
Kinesiology,257
Leisure Studies,45
MSPH IN C HLTH,4
OUTDR REC,8
PERSN AREA,1
PROG MANAG,128
Rehabilitation,11
SOC SCI SP,16
TCH KINES,1
THER REC,29
