Major Name,Total
Accountancy,1180
Business Administration,1164
COM TEACH,1
Computer Science,397
Economics,268
Finance,780
MANAGEMENT,15
MARKETING,145
Teaching of Spanish,28
Theatre,102
UNASSIGNED,576
