Major Name,Total
Accountancy,1136
Business Administration,1022
COM TEACH,1
Computer Science,397
Economics,236
Finance,698
MANAGEMENT,1
MARKETING,168
Teaching of Spanish,31
Theatre,119
UNASSIGNED,682
