Major Name,Total
Business Administration,88
Business Administration (MBA),311
Business Process Management,29
Curric Unassigned,975
Finance,626
Information Sys & Info Tech,51
Management,103
Marketing,221
Nondegree,73
Supply Chain Management,90
Taxation,28
Technology Management,106
