,Fall,College,Major Name,Total,Male,Female,Illinois,Non-Illinois
2976,1994,Media,Advertising,259,83,176,228,31
2981,1994,Media,News-Editorial,82,33,49,79,3
2977,1994,Media,Broadcast Journalism,70,24,46,66,4
2978,1994,Media,Communication,39,19,20,10,29
2980,1994,Media,Media Studies,34,14,20,33,1
2979,1994,Media,Journalism,29,10,19,21,8
