Major Name,Total
Accountancy,1189
Actuarial Science,286
Advertising,442
African American Studies,7
Anthropology,217
Applied Mathematics,23
Curriculum and Instruction,70
Early Childhood Education,42
Ed Organization and Leadership,155
Educational Policy Studies,149
Educational Psychology,98
Elementary Education,311
Human Resource Education,78
Nondegree,2
Pre-Early Chld/Elem Ed/Spec Ed,328
Secondary & Continuing Educ,54
Secondary Education,21
Special Education,141
