Major Name,Total
BUSINESS ED ACT,1
BUSINESS ED MKT,1
ED POL ST,79
ED SEC&CON,103
EDUC ELEMENTARY,108
EDUC GEN,198
Early Childhood Education,66
Ed Organization and Leadership,109
Educ Voc Tech,77
Educational Psychology,137
Elementary Education,375
Special Education,122
TCH ENGL IN MN,17
TCH ENGL OUT MN,55
TCH GEN SCIENCE,3
TCH LIFE SCI,5
TCH PS CHEM,1
TCH SOC ST IN,27
TCH SOC ST OUT,22
TECH ED INDUST,6
TECH ED LAW ENF,4
UG NON-DEG,2
