Major Name,Total
Business Administration,110
Business Administration (MBA),345
Business Process Management,18
Curric Unassigned,1038
Finance,698
Information Sys & Info Tech,37
Management,164
Marketing,151
Nondegree,42
Supply Chain Management,35
Taxation,26
Technology Management,52
