Major Name,Total
HLTH EDUC,101
HLTH PL AD,129
Kinesiology,450
Leisure Studies,137
MSPH IN C HLTH,8
PARK & NR MGMT,10
"Recreation, Sport, and Tourism ",33
Rehabilitation,9
