Major Name,Total
HLTH EDUC,64
HLTH PL AD,172
Kinesiology,516
Leisure Studies,167
MSPH IN C HLTH,5
PARK & NR MGMT,5
REHAB STUDIES,4
"Recreation, Sport, and Tourism ",42
Rehabilitation,11
