Major Name,Total
Accountancy,1366
Actuarial Science,288
Advertising,641
African American Studies,11
Anthropology,226
Applied Mathematics,31
Curriculum and Instruction,113
Early Childhood Education,30
Ed Organization and Leadership,170
Educ Voc Tech,1
Education,1
Educational Policy Studies,161
Educational Psychology,71
Elementary Education,270
Human Resource Education,56
Nondegree,6
Pre-Early Chld/Elem Ed/Spec Ed,260
Secondary & Continuing Educ,17
Secondary Education,16
Special Education,147
