Major Name,Total
Aero & Astro Engineering,412
Agricultural Engineering,110
Civil Engineering,776
Computer Engineering,847
Computer Science,884
ENGR MECH,29
ENGR NONDEGREE,70
ENGR PHYS,94
ENV ENGR,79
ENV SCI,11
Electrical Engineering,1205
GEN ENGR,507
Industrial Engineering,115
MATSCI&ENG,173
Materials Science & Engr,135
Mechanical Engineering,918
Nuclear Engineering,82
Theoretical & Applied Mechans,50
