Major Name,Total
Architectural Studies,535
Architecture,143
Art Education,125
Art History,62
Art and Design,317
Crafts,34
Dance,72
Graphic Design,109
Industrial Design,83
Landscape Architecture,137
MUS-VOICE,49
MUSIC(AMS),87
MUSIC-COMP,12
MUSIC-INST,109
Music,146
Music Education,293
Music History,4
PERFORM ST,35
Regional Planning,18
Theatre,45
UNCLASS,35
Urban Planning,168
