,Fall,College,Major Name,Total,Male,Female,Illinois,Non-Illinois
1347,1986,LAS,GEN CURR,2269,956,1313,2178,91
1360,1986,LAS,PRE-JOURN,540,151,389,521,19
1340,1986,LAS,Chemistry,522,366,156,290,232
1338,1986,LAS,Chemical Engineering,440,329,111,359,81
1361,1986,LAS,PRE-MED,210,101,109,207,3
1366,1986,LAS,Psychology,202,109,93,89,113
1376,1986,LAS,UNCLASS,180,77,103,131,49
1377,1986,LAS,UNCM FR&SO,173,85,88,164,9
1357,1986,LAS,Mathematics,167,127,40,53,114
1336,1986,LAS,Biology,163,87,76,109,54
