Major Name,Total
Biology,80
CUR INST 2,22
CUR INST#1,10
CUR INST#3,13
HLTH EDUC,24
HLTH PL AD,39
Kinesiology,212
Leisure Studies,42
OUTDR REC,26
PERSN AREA,2
PROG MANAG,145
SOC SCI SP,13
TCH KINES,1
THER REC,46
