Major Name,Total
HLTH EDUC,72
HLTH PL AD,115
Kinesiology,499
Leisure Studies,115
MSPH IN C HLTH,7
PARK & NR MGMT,12
PROG MANAG,8
"Recreation, Sport, and Tourism ",39
Rehabilitation,16
