,Fall,College,Major Name,Total,Male,Female,Illinois,Non-Illinois
3048,1995,Business,Business Administration,1342,800,542,883,459
3047,1995,Business,Accountancy,1134,581,553,987,147
3051,1995,Business,Finance,682,474,208,589,93
3054,1995,Business,UNASSIGNED,564,312,252,489,75
3049,1995,Business,Computer Science,369,309,60,91,278
3050,1995,Business,Economics,266,189,77,72,194
3053,1995,Business,Theatre,128,49,79,67,61
3052,1995,Business,Teaching of Spanish,36,4,32,35,1
