Major Name,Total
Aero & Astro Engineering,655
Agricultural Engineering,60
CER ENGR,246
Civil Engineering,567
Computer Engineering,407
Computer Science,442
ENGR MECH,44
ENGR PHYS,102
ENV ENGR,39
ENV SCI,11
Electrical Engineering,2004
GEN ENGR,553
Industrial Engineering,201
METAL ENGR,174
Mechanical Engineering,1006
Nuclear Engineering,146
TCH CS,1
Theoretical & Applied Mechans,58
