Major Name,Total
Business Administration,95
Business Administration (MBA),2017
Business Process Management,17
Curric Unassigned,1021
Finance,887
Information Sys & Info Tech,103
Information Systems,25
Management,107
Marketing,240
Nondegree,97
Operations Management,11
Supply Chain Management,85
Technology Management,78
