Major Name,Total
BUS EDUC,29
ED POL ST,45
ED SEC&CON,114
EDUC ELEMENTARY,117
EDUC GEN,185
Early Childhood Education,71
Ed Organization and Leadership,95
Educ Voc Tech,113
Educational Psychology,138
Elementary Education,347
Special Education,70
TCH ENGL,24
TCH GEN SCIENCE,13
TCH LIFE SCI,10
TCH PHYS SCI,5
TCH SOC ST,37
TECH ED SP,34
UG NON-DEG,20
