Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Actuarial Science,0,2,1,0,0,0,0,0,0,0,0,0
African American Studies,5,0,1,0,0,0,3,0,0,0,0,0
Anthropology,32,2,1,6,0,0,22,0,0,0,0,0
Applied Mathematics,2,1,0,0,0,0,8,0,0,0,0,0
Asian Studies,8,3,0,0,0,0,16,0,0,0,0,0
Astronomy,7,1,0,0,0,0,14,0,0,0,0,0
Atmospheric Sciences,10,0,0,1,0,0,16,0,0,0,0,0
BIOCH,87,51,6,6,0,0,3,0,0,0,0,0
Biochemistry,44,10,1,2,0,0,23,0,0,0,0,0
Biology,44,6,1,2,0,0,11,0,0,0,0,0
Biophysics & Computnl Biology,13,8,0,1,0,0,31,0,0,0,0,0
CELL & STR BIOL,30,5,0,1,0,0,9,0,0,0,0,0
Chemical Engineering,301,86,13,14,0,0,55,0,0,0,0,0
Chemical Physics,2,1,0,0,0,0,1,0,0,0,0,0
Chemistry,243,38,10,5,0,0,65,0,0,0,0,0
Classical Philology,2,0,0,0,0,0,1,0,0,0,0,0
Classics,3,0,0,1,0,0,2,0,0,0,0,0
Comparative Literature,12,1,0,1,0,0,8,0,0,0,0,0
E Asian Languages & Cultures,0,0,0,0,0,0,4,0,0,0,0,0
English,87,3,12,2,1,0,9,0,0,0,0,0
Entomology,21,0,2,0,0,0,6,0,0,0,0,0
French,18,0,0,0,0,0,15,0,0,0,0,0
GEN CURR,1485,377,287,246,5,0,24,0,0,0,0,0
Geography,21,2,1,0,0,0,8,0,0,0,0,0
Geology,36,3,0,3,0,0,12,0,0,0,0,0
German,11,0,0,1,0,0,11,0,0,0,0,0
History,67,2,5,1,1,0,20,0,0,0,0,0
Italian,1,0,0,1,0,0,1,0,0,0,0,0
LATIN AMER ST,3,0,0,0,0,0,2,0,0,0,0,0
Linguistics,13,3,0,1,0,0,51,0,0,0,0,0
Mathematics,51,6,0,3,0,0,109,0,0,0,0,0
Microbiology,27,4,1,4,0,0,16,0,0,0,0,0
Molecular & Integrative Physi,15,6,1,3,0,0,14,0,0,0,0,0
Neuroscience,25,0,1,1,0,0,12,0,0,0,0,0
PRE-JOURN,429,50,74,23,1,0,1,0,0,0,0,0
PRE-MED,118,50,45,25,1,0,1,0,0,0,0,0
Philosophy,38,0,0,0,0,0,3,0,0,0,0,0
Plant Biology,14,1,0,0,0,0,11,0,0,0,0,0
Political Science,26,1,2,0,0,0,4,0,0,0,0,0
Portuguese,0,0,0,0,0,0,3,0,0,0,0,0
Psychology,100,13,11,6,0,0,35,0,0,0,0,0
REES,3,0,0,0,0,0,1,0,0,0,0,0
Slavic Languages & Literature,5,0,0,0,0,0,3,0,0,0,0,0
Sociology,11,2,1,2,0,0,31,0,0,0,0,0
Speech Communication,36,0,0,2,0,0,10,0,0,0,0,0
TCH ENGL,1,0,0,0,0,0,0,0,0,0,0,0
TRANSITION,10,3,152,39,0,0,0,0,0,0,0,0
UNCLASS,55,5,6,2,0,0,88,0,0,0,0,0
UNCM FR&SO,130,14,23,20,0,0,1,0,0,0,0,0
