Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,387,21,8,3,1,0,14,0,0,0,0,0
Agricultural Engineering,88,1,0,0,0,0,12,0,0,0,0,0
CER ENGR,123,3,1,1,0,0,7,0,0,0,0,0
CERAMICS,3,0,0,0,0,0,0,0,0,0,0,0
Civil Engineering,663,24,12,15,1,0,94,0,0,0,0,0
Computer Engineering,286,20,9,4,1,0,3,0,0,0,0,0
Computer Science,517,36,17,2,2,0,8,0,0,0,0,0
ENGR MECH,47,0,0,0,0,0,0,0,0,0,0,0
ENGR PHYS,91,1,3,2,0,0,1,0,0,0,0,0
ENV ENGR,19,1,0,0,0,0,9,0,0,0,0,0
ENV SCI,7,1,0,0,0,0,4,0,0,0,0,0
Electrical Engineering,1296,121,37,19,1,0,85,0,0,0,0,0
GEN ENGR,543,15,18,6,1,0,2,0,0,0,0,0
Industrial Engineering,167,8,6,5,0,0,2,0,0,0,0,0
METAL ENGR,149,11,2,1,1,0,31,0,0,0,0,0
Mechanical Engineering,910,44,17,12,1,0,34,0,0,0,0,0
Nuclear Engineering,167,3,2,3,1,0,20,0,0,0,0,0
TCH CS,3,0,0,0,0,0,0,0,0,0,0,0
Theoretical & Applied Mechans,25,4,0,0,0,0,21,0,0,0,0,0
