Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Agr & Environmental Cmc & Educ,3,0,1,0,0,0,1,0,0,0,0,0
Agricultural & Applied Econ,351,13,12,7,0,0,71,0,0,0,0,0
Agricultural Communications,66,1,6,1,0,0,0,0,0,0,0,0
Agricultural Education,20,0,0,0,0,0,0,0,0,0,0,0
Agricultural Engineering,83,4,7,2,0,0,1,0,0,0,0,0
Agricultural Sciences,34,0,1,1,0,0,0,0,0,0,0,0
Agronomy,105,5,0,1,0,0,33,0,0,0,0,0
Animal Sciences,398,13,21,10,0,0,30,0,0,0,0,0
CONSM ECON,29,7,2,0,0,0,0,0,0,0,0,0
CORE CURR,40,1,1,0,1,0,0,0,0,0,0,0
DIETETICS,69,7,1,3,0,0,0,0,0,0,0,0
EXT EDUC,2,0,0,0,0,0,1,0,0,0,0,0
FAM&CON EC,1,1,0,1,0,0,4,0,0,0,0,0
Food Science & Human Nutrition,140,26,18,8,1,0,46,0,0,0,0,0
Forestry,167,2,4,10,2,0,16,0,0,0,0,0
GEN AGR,0,0,0,0,1,0,0,0,0,0,0,0
GEN H ECON,1,0,0,0,0,0,0,0,0,0,0,0
H DVL-FAM,130,17,4,8,0,0,0,0,0,0,0,0
HR&FS A&ID,4,2,1,0,0,0,8,0,0,0,0,0
HU DEV&FAM,22,2,1,1,0,0,4,0,0,0,0,0
Horticulture,38,2,1,1,0,0,26,0,0,0,0,0
INT DSGN,1,0,0,0,0,0,0,0,0,0,0,0
MKT TEXT&A,57,10,5,2,0,0,2,0,0,0,0,0
Mechanical Agriculture,69,0,2,1,0,0,1,0,0,0,0,0
Nutritional Sciences,21,8,2,0,0,0,21,0,0,0,0,0
ORN HORT,78,5,1,1,1,0,0,0,0,0,0,0
PLANT PATH,6,0,1,0,1,0,24,0,0,0,0,0
Physics,207,37,1,3,0,0,51,0,0,0,0,0
REST MGMT,47,11,2,1,0,0,0,0,0,0,0,0
SOIL SCI,5,0,0,0,0,0,0,0,0,0,0,0
Secondary Education,29,3,0,0,0,0,0,0,0,0,0,0
Spanish,23,0,0,8,0,0,18,0,0,0,0,0
Speech & Hearing Science,178,8,9,3,0,0,3,0,0,0,0,0
Statistics,5,0,0,0,0,0,22,0,0,0,0,0
TEXT-APPRL,10,1,3,0,0,0,4,0,0,0,0,0
Teaching of Biological Science,6,3,0,0,0,0,0,0,0,0,0,0
Teaching of Chemistry,16,0,1,0,0,0,0,0,0,0,0,0
Teaching of Earth Science,3,0,0,0,0,0,0,0,0,0,0,0
Teaching of English Sec Lang,36,3,3,2,0,0,43,0,0,0,0,0
Teaching of French,12,1,0,0,0,0,1,0,0,0,0,0
Teaching of German,2,0,0,0,0,0,0,0,0,0,0,0
Teaching of Mathematics,31,3,2,2,0,0,0,0,0,0,0,0
Teaching of Physics,6,0,0,0,0,0,0,0,0,0,0,0
