Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,195,23,8,11,0,0,19,0,0,0,0,0
Agricultural Engineering,75,4,3,3,0,0,31,0,0,0,0,0
CER ENGR,38,2,2,1,0,0,3,0,0,0,0,0
CERAMIC ENG,0,0,0,0,0,0,1,0,0,0,0,0
CERAMICS,1,0,0,0,0,0,1,0,0,0,0,0
Civil Engineering,681,80,25,42,1,0,139,0,0,0,0,0
Computer Engineering,363,139,23,34,0,0,5,0,0,0,0,0
Computer Science,428,134,22,23,2,0,11,0,0,0,0,0
ENGR MECH,31,2,2,0,0,0,0,0,0,0,0,0
ENGR PHYS,62,3,2,1,1,0,0,0,0,0,0,0
ENV ENGR,41,5,0,0,0,0,14,0,0,0,0,0
ENV SCI,9,0,0,0,0,0,7,0,0,0,0,0
Electrical Engineering,812,331,57,48,4,0,195,0,0,0,0,0
GEN ENGR,383,65,24,28,2,0,8,0,0,0,0,0
Industrial Engineering,103,21,6,6,0,0,18,0,0,0,0,0
MATSCI&ENG,99,14,4,3,0,0,2,0,0,0,0,0
METAL ENGR,31,0,2,1,0,0,1,0,0,0,0,0
Materials Science & Engr,45,7,0,4,1,0,53,0,0,0,0,0
Mechanical Engineering,726,143,35,34,3,0,83,0,0,0,0,0
Nuclear Engineering,72,8,2,5,1,0,16,0,0,0,0,0
TCH CS,1,0,0,0,0,0,0,0,0,0,0,0
Theoretical & Applied Mechans,16,1,0,2,0,0,22,0,0,0,0,0
