Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,407,37,17,26,1,0,22,0,0,0,0,0
Agricultural Engineering,55,2,0,1,0,0,25,0,0,0,0,0
CER ENGR,183,27,2,6,0,0,18,0,0,0,0,0
CERAMICS,1,0,0,0,0,0,1,0,0,0,0,0
Civil Engineering,525,36,10,13,1,0,91,0,0,0,0,0
Computer Engineering,227,50,20,9,1,0,4,0,0,0,0,0
Computer Science,300,55,32,11,0,0,11,0,0,0,0,0
ENGR MECH,78,8,1,2,0,0,0,0,0,0,0,0
ENGR PHYS,105,8,3,3,0,0,1,0,0,0,0,0
ENV ENGR,17,0,0,0,0,0,19,0,0,0,0,0
ENV SCI,12,1,0,0,0,0,1,0,0,0,0,0
Electrical Engineering,1022,327,64,49,1,0,125,0,0,0,0,0
GEN ENGR,515,53,23,29,1,0,2,0,0,0,0,0
Industrial Engineering,196,40,11,7,1,0,5,0,0,0,0,0
METAL ENGR,90,14,4,2,1,0,56,0,0,0,0,0
Mechanical Engineering,671,68,41,20,2,0,49,0,0,0,0,0
Nuclear Engineering,127,12,6,7,0,0,24,0,0,0,0,0
Theoretical & Applied Mechans,34,2,1,1,0,0,25,0,0,0,0,0
