Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Advertising,232,25,19,12,0,0,13,0,0,0,0,0
Broadcast Journalism,51,3,14,5,0,0,0,0,0,0,0,0
Communication,20,4,2,5,0,0,15,0,0,0,0,0
Journalism,20,2,3,0,0,0,4,0,0,0,0,0
Media Studies,62,6,1,6,1,0,1,0,0,0,0,0
News-Editorial,93,7,7,5,0,0,2,0,0,0,0,0
