Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,301,43,7,19,0,0,37,0,0,0,0,0
Agricultural Engineering,60,3,5,4,0,0,23,0,0,0,0,0
Civil Engineering,473,47,17,31,1,0,219,0,0,0,0,0
Computer Engineering,411,198,35,41,0,0,56,0,0,0,0,0
Computer Science,476,194,20,22,1,0,51,0,0,0,0,0
ENGR MECH,55,4,1,3,0,0,0,0,0,0,0,0
ENGR NONDEGREE,5,2,1,0,0,0,68,0,0,0,0,0
ENGR PHYS,75,7,0,5,0,0,2,0,0,0,0,0
ENV ENGR,19,4,0,1,0,0,45,0,0,0,0,0
ENV SCI,1,1,0,0,0,0,8,0,0,0,0,0
Electrical Engineering,525,377,23,34,2,0,429,0,0,0,0,0
GEN ENGR,448,82,9,16,0,0,33,0,0,0,0,0
Industrial Engineering,48,10,2,4,0,0,25,0,0,0,0,0
MATSCI&ENG,151,37,6,9,1,0,9,0,0,0,0,0
Materials Science & Engr,55,15,1,6,0,0,80,0,0,0,0,0
Mechanical Engineering,638,101,13,37,3,0,142,0,0,0,0,0
Nuclear Engineering,71,12,3,6,1,0,33,0,0,0,0,0
Systems & Entrepreneurial Engr,6,1,0,0,0,0,5,0,0,0,0,0
Theoretical & Applied Mechans,18,1,0,1,0,0,44,0,0,0,0,0
