Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Agricultural Communications,2,0,0,0,0,0,0,0,0,0,0,0
Broadcast Journalism,1,0,0,0,0,0,0,0,0,0,0,0
Communications and Media,6,2,3,1,0,0,33,0,3,1,0,3
Journalism,130,15,25,31,1,0,13,2,30,3,1,20
Media and Cinema Studies,48,12,13,24,0,0,14,2,18,0,0,14
Nondegree,11,0,1,0,0,0,14,0,1,0,0,0
Strategic Brand Communication,50,4,7,5,0,0,0,2,7,0,0,6
