Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
VMS - Comparative Biosciences,6,3,0,0,0,0,5,0,0,0,0,4
VMS - Pathobiology,13,1,1,0,0,0,9,1,1,0,0,1
VMS-Veterinary Clinical Medcne,23,1,0,1,0,0,3,1,0,0,0,2
Veterinary Medicine,442,25,3,20,1,0,3,26,6,3,1,31
