Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,551,42,16,20,0,0,22,0,0,0,0,0
Agricultural Engineering,43,1,1,0,0,0,14,0,0,0,0,0
CER ENGR,194,20,5,3,0,0,23,0,0,0,0,0
Civil Engineering,430,20,11,13,0,0,87,0,0,0,0,0
Computer Engineering,318,49,18,8,0,0,13,0,0,0,0,0
Computer Science,358,41,15,6,1,0,12,0,0,0,0,0
ENGR MECH,43,0,0,1,0,0,0,0,0,0,0,0
ENGR PHYS,93,5,1,2,0,0,1,0,0,0,0,0
ENV ENGR,17,1,0,0,0,0,21,0,0,0,0,0
ENV SCI,6,0,0,0,0,0,5,0,0,0,0,0
Electrical Engineering,1384,391,61,47,2,0,113,0,0,0,0,0
GEN ENGR,489,25,17,15,1,0,4,0,0,0,0,0
Industrial Engineering,159,18,11,9,0,0,3,0,0,0,0,0
METAL ENGR,117,11,3,3,0,0,40,0,0,0,0,0
Mechanical Engineering,836,60,32,24,2,0,47,0,0,0,0,0
Nuclear Engineering,106,11,2,4,1,0,20,0,0,0,0,0
TCH CS,1,0,0,0,0,0,0,0,0,0,0,0
Theoretical & Applied Mechans,29,4,0,1,0,0,24,0,0,0,0,0
