Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
VMS - Veterinary Biosciences,15,3,2,0,0,0,10,0,0,0,0,0
VMS - Veterinary Pathobiology,26,1,0,1,0,0,7,0,0,0,0,0
VMS-Veterinary Clinical Medcne,16,1,0,0,0,0,2,0,0,0,0,0
Veterinary Medicine,314,8,6,11,2,0,3,0,0,0,0,0
