Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Agr & Consumer Economics,256,11,10,2,1,0,34,0,0,0,0,0
Agr & Environmental Cmc & Educ,119,1,2,3,1,0,0,0,0,0,0,0
Agr Engineering & Agr Science,48,7,1,2,0,0,0,0,0,0,0,0
Agricultural & Applied Econ,21,0,4,1,0,0,27,0,0,0,0,0
Agricultural Communications,7,0,0,0,0,0,0,0,0,0,0,0
Agricultural Engineering,2,0,0,0,0,0,0,0,0,0,0,0
Agricultural Sciences,2,0,0,0,0,0,0,0,0,0,0,0
Agronomy,13,0,0,0,0,0,10,0,0,0,0,0
Animal Sciences,510,19,22,14,2,0,22,0,0,0,0,0
CFTM-CNSMR&TXTL,72,6,2,3,0,0,0,0,0,0,0,0
CFTM-MKT&PRICE,28,1,0,1,0,0,0,0,0,0,0,0
Crop Sciences,135,3,1,1,0,0,9,0,0,0,0,0
DIETETICS,0,0,0,0,0,0,0,0,0,0,0,0
Food Science & Human Nutrition,268,34,21,9,1,0,22,0,0,0,0,0
Forestry,32,0,0,0,0,0,0,0,0,0,0,0
H DVL-FAM,25,1,1,0,0,0,0,0,0,0,0,0
HDFS,2,0,0,0,0,0,0,0,0,0,0,0
HDFS-CH&AD DEV,84,11,9,7,1,0,0,0,0,0,0,0
HDFS-FS,45,3,5,3,0,0,1,0,0,0,0,0
HORT -- P&M,80,2,3,3,1,0,0,0,0,0,0,0
HORT--HORT SCI,5,0,1,0,0,0,0,0,0,0,0,0
HU DEV&FAM,6,0,0,0,0,0,1,0,0,0,0,0
Horticulture,9,0,1,0,0,0,1,0,0,0,0,0
Human & Community Development,17,0,2,0,0,0,1,0,0,0,0,0
IRCE-CONS EC&F,62,10,2,1,0,0,0,0,0,0,0,0
IRCE-E&NR MGMT,4,0,0,0,0,0,0,0,0,0,0,0
IRCE-INDCURRIC,5,1,0,0,0,0,0,0,0,0,0,0
"IRCE-POL,TRD,DV",19,3,1,3,0,0,0,0,0,0,0,0
Mechanical Agriculture,1,0,0,0,0,0,0,0,0,0,0,0
NRES - SOILS,3,0,0,0,0,0,0,0,0,0,0,0
NRES-BIOL SCI,123,10,1,3,0,0,0,0,0,0,0,0
NRES-SOC SCI,40,6,2,1,0,0,0,0,0,0,0,0
Natural Res & Env Sciences,1,0,0,0,0,0,2,0,0,0,0,0
Natural Resrcs & Environ Sci,73,2,1,3,0,0,31,0,0,0,0,0
Nutritional Sciences,21,4,0,2,1,0,10,0,0,0,0,0
ORN HORT,14,0,0,1,0,0,0,0,0,0,0,0
PLANT PATH,5,0,0,0,0,0,6,0,0,0,0,0
Physics,170,14,0,5,0,0,84,0,0,0,0,0
REST MGMT,5,0,0,0,0,0,0,0,0,0,0,0
"Recreation, Sport, and Tourism ",72,0,17,2,1,0,0,0,0,0,0,0
Secondary Education,1,0,0,0,0,0,0,0,0,0,0,0
Spanish,27,0,0,7,0,0,15,0,0,0,0,0
Speech & Hearing Science,170,6,10,7,3,0,4,0,0,0,0,0
Statistics,8,0,0,0,0,0,12,0,0,0,0,0
Teaching of Biological Science,4,0,0,0,0,0,0,0,0,0,0,0
Teaching of Chemistry,1,0,1,0,0,0,0,0,0,0,0,0
Teaching of Earth Science,2,0,0,0,0,0,0,0,0,0,0,0
Teaching of English Sec Lang,33,2,0,0,0,0,47,0,0,0,0,0
Teaching of French,2,1,0,0,0,0,0,0,0,0,0,0
Teaching of German,3,0,0,0,0,0,0,0,0,0,0,0
Teaching of Latin,1,0,0,0,0,0,0,0,0,0,0,0
Teaching of Mathematics,3,0,1,0,0,0,0,0,0,0,0,0
Teaching of Physics,1,0,0,0,0,0,0,0,0,0,0,0
