Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Nondegree,11,0,2,0,0,0,0,0,0,0,0,0
Professional Pilot,143,7,6,7,1,0,1,0,0,0,0,0
