Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
VMS - Veterinary Biosciences,5,0,0,1,0,0,11,1,0,0,0,0
VMS - Veterinary Pathobiology,6,1,1,1,0,0,6,1,0,0,0,0
VMS-Veterinary Clinical Medcne,15,0,0,2,0,0,12,1,0,0,0,0
Veterinary Medicine,300,13,3,12,1,0,3,131,0,0,0,0
