Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
HLTH EDUC,41,1,19,1,0,0,0,0,0,0,0,0
HLTH PL AD,83,27,50,9,1,0,1,0,0,0,0,0
Kinesiology,420,26,22,18,1,0,21,0,0,0,0,0
Leisure Studies,124,2,5,5,0,0,30,0,0,0,0,0
MSPH IN C HLTH,2,0,1,0,0,0,1,0,0,0,0,0
PARK & NR MGMT,5,0,0,0,0,0,0,0,0,0,0,0
REHAB STUDIES,2,0,1,1,0,0,0,0,0,0,0,0
"Recreation, Sport, and Tourism ",34,0,5,2,0,0,0,0,0,0,0,0
Rehabilitation,5,1,1,0,0,0,0,0,0,0,0,0
