Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,286,32,9,14,0,0,21,0,0,0,0,0
Agricultural Engineering,60,1,2,0,0,0,25,0,0,0,0,0
CER ENGR,133,24,2,3,0,0,20,0,0,0,0,0
CERAMICS,6,1,0,0,0,0,5,0,0,0,0,0
Civil Engineering,821,101,26,45,1,0,115,0,0,0,0,0
Computer Engineering,249,84,25,19,0,0,4,0,0,0,0,0
Computer Science,317,78,28,16,2,0,12,0,0,0,0,0
ENGR MECH,45,14,0,2,0,0,0,0,0,0,0,0
ENGR PHYS,58,7,1,1,0,0,0,0,0,0,0,0
ENV ENGR,49,5,2,4,0,0,19,0,0,0,0,0
ENV SCI,9,1,0,0,0,0,2,0,0,0,0,0
Electrical Engineering,880,360,62,50,1,0,149,0,0,0,0,0
GEN ENGR,434,65,25,40,1,0,7,0,0,0,0,0
Industrial Engineering,109,22,11,3,0,0,6,0,0,0,0,0
METAL ENGR,90,9,1,3,0,0,58,0,0,0,0,0
Mechanical Engineering,763,114,34,35,3,0,51,0,0,0,0,0
Nuclear Engineering,107,11,4,9,0,0,19,0,0,0,0,0
TCH CS,1,0,0,0,0,0,1,0,0,0,0,0
Theoretical & Applied Mechans,25,1,1,1,0,0,24,0,0,0,0,0
