Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
VMS - Veterinary Biosciences,23,1,1,0,0,0,8,0,0,0,0,0
VMS - Veterinary Pathobiology,20,1,0,0,0,0,16,0,0,0,0,0
VMS-Veterinary Clinical Medcne,7,1,0,0,0,0,5,0,0,0,0,0
Veterinary Medical Science,5,0,1,0,0,0,1,0,0,0,0,0
Veterinary Medicine,333,2,0,3,1,0,0,0,0,0,0,0
