Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Advertising,162,17,10,14,0,0,19,0,0,0,0,0
Broadcast Journalism,52,8,5,7,0,0,0,0,0,0,0,0
Communication,25,0,2,5,1,0,8,0,0,0,0,0
Journalism,25,1,0,1,0,0,1,0,0,0,0,0
Media Studies,24,0,3,2,0,0,0,0,0,0,0,0
News-Editorial,67,10,8,4,0,0,0,0,0,0,0,0
