Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Broadcast Journalism,87,10,21,7,0,0,6,2,23,0,0,0
Communications,9,2,5,8,0,0,22,1,8,2,0,0
Communications and Media,2,0,0,0,0,0,4,1,0,0,0,0
General Curriculum,20,2,2,3,0,0,3,0,2,1,0,0
Journalism,16,1,1,0,0,0,2,0,1,0,0,0
Media Studies,37,3,4,6,0,0,7,0,5,0,0,0
Media and Cinema Studies,40,6,5,4,0,0,6,0,6,0,0,0
News-Editorial,121,17,14,19,0,2,3,1,16,0,0,0
Nondegree,4,0,0,0,0,0,0,0,0,0,0,0
