Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Agr & Environmental Cmc & Educ,4,0,0,0,0,0,3,0,0,0,0,0
Agricultural & Applied Econ,359,10,8,4,2,0,51,0,0,0,0,0
Agricultural Communications,68,0,3,1,0,0,1,0,0,0,0,0
Agricultural Education,10,0,0,0,0,0,0,0,0,0,0,0
Agricultural Engineering,49,4,4,0,0,0,0,0,0,0,0,0
Agricultural Sciences,37,0,0,0,0,0,0,0,0,0,0,0
Agronomy,89,1,1,1,0,0,28,0,0,0,0,0
Animal Sciences,329,10,9,8,1,0,46,0,0,0,0,0
CONSM ECON,49,3,2,0,1,0,0,0,0,0,0,0
CORE CURR,57,1,0,1,0,0,0,0,0,0,0,0
DAIRY SCI,2,0,0,0,0,0,1,0,0,0,0,0
DIETETICS,46,3,2,1,0,0,0,0,0,0,0,0
EXT EDUC,3,0,0,0,0,0,6,0,0,0,0,0
FAM&CON EC,4,0,2,0,0,0,12,0,0,0,0,0
Food Science & Human Nutrition,130,15,8,5,0,0,32,0,0,0,0,0
Forestry,54,1,0,3,0,0,11,0,0,0,0,0
GEN AGR,19,0,0,0,0,0,0,0,0,0,0,0
GEN H ECON,11,0,1,0,0,0,0,0,0,0,0,0
H DVL-FAM,91,11,3,1,0,0,0,0,0,0,0,0
HR&FS A&ID,7,0,0,0,0,0,3,0,0,0,0,0
HR&FS GEN,2,0,0,0,0,0,1,0,0,0,0,0
HU DEV&FAM,11,1,0,0,0,0,3,0,0,0,0,0
Horticulture,27,0,0,0,0,0,25,0,0,0,0,0
INT DSGN,56,5,1,0,0,0,0,0,0,0,0,0
Industrial Agriculture,13,0,0,0,0,0,0,0,0,0,0,0
MKT TEXT&A,98,7,4,4,0,0,1,0,0,0,0,0
Mechanical Agriculture,44,0,0,1,0,0,0,0,0,0,0,0
Nutritional Sciences,22,3,2,0,0,0,10,0,0,0,0,0
ORN HORT,60,1,1,0,1,0,1,0,0,0,0,0
PLANT PATH,13,0,0,0,0,0,14,0,0,0,0,0
Physics,276,37,4,8,0,0,53,0,0,0,0,0
REST MGMT,98,10,3,3,0,0,1,0,0,0,0,0
SOIL SCI,4,0,0,0,0,0,0,0,0,0,0,0
Secondary Education,28,2,0,2,0,0,0,0,0,0,0,0
Spanish,32,1,0,9,0,0,24,0,0,0,0,0
Speech & Hearing Science,88,6,6,4,0,0,3,0,0,0,0,0
Statistics,8,4,0,0,0,0,40,0,0,0,0,0
TEXT-APPRL,26,2,1,0,0,0,0,0,0,0,0,0
Teaching of Biological Science,3,0,0,0,0,0,0,0,0,0,0,0
Teaching of Chemistry,12,0,0,0,0,0,0,0,0,0,0,0
Teaching of Earth Science,1,0,0,0,0,0,0,0,0,0,0,0
Teaching of English Sec Lang,28,3,1,0,1,0,42,0,0,0,0,0
Teaching of French,14,0,1,1,0,0,0,0,0,0,0,0
Teaching of German,9,0,0,0,0,0,0,0,0,0,0,0
Teaching of Latin,2,0,0,0,0,0,0,0,0,0,0,0
Teaching of Mathematics,29,1,1,3,0,0,1,0,0,0,0,0
Teaching of Physics,3,0,0,0,0,0,0,0,0,0,0,0
VOC H E ED,4,0,0,0,0,0,0,0,0,0,0,0
