Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Agr & Environmental Cmc & Educ,2,0,1,0,0,0,1,0,0,0,0,0
Agricultural & Applied Econ,324,5,3,2,1,0,42,0,0,0,0,0
Agricultural Communications,72,0,0,0,0,0,0,0,0,0,0,0
Agricultural Education,14,0,0,0,0,0,0,0,0,0,0,0
Agricultural Engineering,53,3,0,0,0,0,0,0,0,0,0,0
Agricultural Sciences,42,0,0,1,1,0,0,0,0,0,0,0
Agronomy,101,3,1,2,0,0,29,0,0,0,0,0
Animal Sciences,315,4,7,3,2,0,46,0,0,0,0,0
CONSM ECON,40,0,2,0,0,0,1,0,0,0,0,0
CORE CURR,50,1,0,1,0,0,0,0,0,0,0,0
DAIRY SCI,13,1,0,0,0,0,3,0,0,0,0,0
DIETETICS,54,4,1,0,0,0,0,0,0,0,0,0
EXT EDUC,8,0,1,0,0,0,3,0,0,0,0,0
FAM&CON EC,6,0,2,0,0,0,10,0,0,0,0,0
Food Science & Human Nutrition,154,15,6,8,0,0,34,0,0,0,0,0
Forestry,49,1,0,2,0,0,5,0,0,0,0,0
GEN AGR,11,1,0,1,0,0,3,0,0,0,0,0
GEN H ECON,2,0,1,0,0,0,0,0,0,0,0,0
H DVL-FAM,72,6,1,1,0,0,1,0,0,0,0,0
HR&FS A&ID,5,0,1,0,0,0,9,0,0,0,0,0
HR&FS GEN,3,0,0,0,0,0,0,0,0,0,0,0
HU DEV&FAM,13,0,0,0,0,0,2,0,0,0,0,0
Horticulture,29,1,0,0,0,0,26,0,0,0,0,0
INST MGMT,4,0,0,0,0,0,0,0,0,0,0,0
INT DSGN,95,1,0,1,0,0,4,0,0,0,0,0
Industrial Agriculture,90,1,0,0,0,0,0,0,0,0,0,0
MKT TEXT&A,106,4,5,1,0,0,0,0,0,0,0,0
Mechanical Agriculture,23,0,0,0,0,0,0,0,0,0,0,0
Nutritional Sciences,22,4,0,0,0,0,15,0,0,0,0,0
ORN HORT,67,1,0,1,0,0,0,0,0,0,0,0
PLANT PATH,19,0,0,0,0,0,10,0,0,0,0,0
Physics,283,28,4,7,0,0,47,0,0,0,0,0
REST MGMT,114,6,4,1,0,0,1,0,0,0,0,0
SOIL SCI,3,0,0,0,0,0,0,0,0,0,0,0
Secondary Education,31,1,0,0,0,0,0,0,0,0,0,0
Spanish,28,0,0,5,0,0,18,0,0,0,0,0
Speech & Hearing Science,94,4,3,5,0,0,2,0,0,0,0,0
Statistics,16,6,1,0,0,0,45,0,0,0,0,0
TEXT-APPRL,28,2,1,2,0,0,1,0,0,0,0,0
Teaching of Biological Science,2,0,0,0,0,0,0,0,0,0,0,0
Teaching of Chemistry,11,0,0,0,0,0,0,0,0,0,0,0
Teaching of English Sec Lang,32,1,1,1,0,0,36,0,0,0,0,0
Teaching of French,26,0,0,0,0,0,0,0,0,0,0,0
Teaching of German,12,0,0,0,0,0,0,0,0,0,0,0
Teaching of Latin,1,0,0,0,0,0,0,0,0,0,0,0
Teaching of Mathematics,47,1,1,0,0,0,0,0,0,0,0,0
Teaching of Physics,3,0,0,0,0,0,0,0,0,0,0,0
VOC H E ED,6,0,0,0,0,0,0,0,0,0,0,0
