Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Aero & Astro Engineering,204,26,11,17,1,0,37,0,0,0,0,0
Agricultural Engineering,77,4,6,7,0,0,23,0,0,0,0,0
CER ENGR,7,2,0,0,0,0,0,0,0,0,0,0
Civil Engineering,577,59,21,31,0,0,147,0,0,0,0,0
Computer Engineering,422,163,25,46,2,0,14,0,0,0,0,0
Computer Science,467,155,36,25,2,0,8,0,0,0,0,0
ENGR MECH,25,1,1,1,0,0,0,0,0,0,0,0
ENGR PHYS,42,5,1,2,0,0,2,0,0,0,0,0
ENV ENGR,35,5,0,2,0,0,23,0,0,0,0,0
ENV SCI,8,1,0,1,0,0,7,0,0,0,0,0
Electrical Engineering,689,306,35,45,3,0,249,0,0,0,0,0
GEN ENGR,323,56,9,19,2,0,16,0,0,0,0,0
Industrial Engineering,103,23,4,8,0,0,16,0,0,0,0,0
MATSCI&ENG,133,21,6,3,0,0,4,0,0,0,0,0
METAL ENGR,9,0,1,1,0,0,0,0,0,0,0,0
Materials Science & Engr,39,8,0,4,1,0,54,0,0,0,0,0
Mechanical Engineering,687,123,27,40,2,0,97,0,0,0,0,0
Nuclear Engineering,52,5,2,5,0,0,20,0,0,0,0,0
Theoretical & Applied Mechans,18,2,0,2,0,0,34,0,0,0,0,0
