Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Agr & Consumer Economics,218,8,11,0,3,0,17,0,0,0,0,0
Agr & Environmental Cmc & Educ,108,1,2,1,1,0,0,0,0,0,0,0
Agr Engineering & Agr Science,49,6,0,2,0,0,0,0,0,0,0,0
Agricultural & Applied Econ,77,0,7,1,0,0,42,0,0,0,0,0
Agricultural Communications,18,0,1,0,0,0,0,0,0,0,0,0
Agricultural Education,2,0,0,0,0,0,0,0,0,0,0,0
Agricultural Engineering,7,0,1,0,0,0,0,0,0,0,0,0
Agricultural Sciences,9,0,0,0,0,0,0,0,0,0,0,0
Agronomy,36,0,0,0,0,0,19,0,0,0,0,0
Animal Sciences,501,18,25,12,2,0,18,0,0,0,0,0
CFTM-CNSMR&TXTL,63,6,3,4,0,0,0,0,0,0,0,0
CFTM-MKT&PRICE,23,0,0,1,0,0,0,0,0,0,0,0
CONSM ECON,3,0,0,0,0,0,0,0,0,0,0,0
Crop Sciences,91,2,2,0,0,0,5,0,0,0,0,0
DIETETICS,7,0,0,1,0,0,0,0,0,0,0,0
Food Science & Human Nutrition,254,40,13,10,2,0,23,0,0,0,0,0
Forestry,44,3,0,1,0,0,0,0,0,0,0,0
H DVL-FAM,54,5,5,1,0,0,0,0,0,0,0,0
HDFS,1,0,0,0,0,0,0,0,0,0,0,0
HDFS-CH&AD DEV,70,6,9,6,0,0,2,0,0,0,0,0
HDFS-FS,27,2,1,4,0,0,0,0,0,0,0,0
HORT -- P&M,52,2,1,3,0,0,0,0,0,0,0,0
HORT--HORT SCI,6,0,0,0,0,0,1,0,0,0,0,0
HR&FS A&ID,0,1,0,0,0,0,2,0,0,0,0,0
HU DEV&FAM,10,0,0,0,0,0,2,0,0,0,0,0
Horticulture,15,0,1,1,0,0,3,0,0,0,0,0
Human & Community Development,10,0,1,0,0,0,0,0,0,0,0,0
INTRSRCCNSECON,0,0,1,0,0,0,1,0,0,0,0,0
IRCE-CONS EC&F,46,3,0,1,0,0,0,0,0,0,0,0
IRCE-E&NR MGMT,6,0,0,0,0,0,0,0,0,0,0,0
IRCE-INDCURRIC,8,1,0,0,0,0,0,0,0,0,0,0
"IRCE-POL,TRD,DV",16,4,2,3,0,0,0,0,0,0,0,0
MKT TEXT&A,6,1,0,0,0,0,0,0,0,0,0,0
Mechanical Agriculture,10,0,0,1,0,0,0,0,0,0,0,0
NRES - SOILS,5,0,0,0,0,0,0,0,0,0,0,0
NRES-BIOL SCI,108,5,1,3,0,0,0,0,0,0,0,0
NRES-SOC SCI,32,2,2,0,0,0,0,0,0,0,0,0
Natural Res & Env Sciences,1,1,0,0,0,0,0,0,0,0,0,0
Natural Resrcs & Environ Sci,69,1,1,3,0,0,24,0,0,0,0,0
Nutritional Sciences,18,5,1,2,2,0,14,0,0,0,0,0
ORN HORT,34,1,2,1,0,0,0,0,0,0,0,0
PLANT PATH,5,0,0,0,0,0,7,0,0,0,0,0
Physics,164,14,0,4,0,0,79,0,0,0,0,0
REST MGMT,12,1,0,0,0,0,0,0,0,0,0,0
"Recreation, Sport, and Tourism ",68,0,11,1,0,0,0,0,0,0,0,0
Secondary Education,13,2,1,1,0,0,0,0,0,0,0,0
Spanish,27,1,0,13,0,0,14,0,0,0,0,0
Speech & Hearing Science,162,8,11,15,2,0,6,0,0,0,0,0
Statistics,7,0,0,0,0,0,8,0,0,0,0,0
Teaching of Biological Science,7,0,0,0,0,0,0,0,0,0,0,0
Teaching of Chemistry,4,2,1,0,0,0,0,0,0,0,0,0
Teaching of Earth Science,2,0,0,1,0,0,0,0,0,0,0,0
Teaching of English Sec Lang,29,1,0,0,1,0,33,0,0,0,0,0
Teaching of French,3,0,0,0,0,0,0,0,0,0,0,0
Teaching of German,4,0,0,0,0,0,0,0,0,0,0,0
Teaching of Latin,3,0,0,0,0,0,0,0,0,0,0,0
Teaching of Mathematics,6,0,1,0,0,0,1,0,0,0,0,0
Teaching of Physics,2,0,0,0,0,0,0,0,0,0,0,0
